subjID,wave,date,ph1,sm1_1,sm1_5,sm1_9,ax1_1,ax1_2,ax1_3,ax1_4,ax1_5,ax1_6,ax1_7,ax1_8,ax1_9,ax1_10,bf1,bf2,bf3_1,bf3_3,bf3_4,bf3_5,bf3_6,bf4,bf5,pm2,pm3,pm3a,pm4,pm5,pm7,pm7b,pm10_1,pm10_2,pm10_3,pm10_5,pm10_6,sex,age_gp,edu,wtageSG1
131,1,20090429,3,2,1,1,3,2,2,4,3,1,2,1,1,1,3,2,1,1,1,1,1,4,3,1,2,NA,1,4,4,NA,NA,NA,NA,NA,NA,2,2,5,1.439584917
132,1,20090429,1,2,2,2,4,4,3,4,4,1,1,1,1,1,4,1,1,1,1,1,1,4,3,1,1,NA,1,4,4,NA,NA,NA,NA,NA,NA,2,5,4,0.511206068
133,1,20090429,2,2,2,1,3,3,3,2,3,2,2,1,1,1,3,4,1,1,2,1,1,5,4,1,3,NA,1,4,3,NA,NA,NA,NA,NA,NA,1,1,7,0.91593989
134,1,20090429,1,2,1,1,4,3,3,4,3,1,1,1,1,1,4,2,1,1,1,NA,NA,5,1,4,4,NA,1,1,4,NA,NA,NA,NA,NA,NA,1,5,7,0.925080444
135,1,20090429,4,2,1,1,2,2,2,2,2,2,2,1,1,1,3,2,1,1,1,1,1,4,3,1,3,NA,1,4,4,NA,NA,NA,NA,NA,NA,2,3,7,1.021277087
136,1,20090429,1,2,2,2,1,3,3,3,3,1,1,1,1,1,4,1,1,2,1,2,1,1,1,NA,1,NA,1,4,4,NA,NA,NA,NA,NA,NA,2,4,4,0.607403236
137,1,20090429,2,2,2,2,2,2,2,2,2,2,1,1,1,1,3,2,1,1,2,2,1,5,2,1,3,NA,2,4,4,NA,NA,NA,NA,NA,NA,2,3,5,1.021277087
138,1,20090429,3,2,1,2,2,2,2,2,2,1,1,1,1,1,1,3,1,2,2,1,1,5,2,1,3,NA,1,4,4,NA,NA,NA,NA,NA,NA,2,2,6,1.439584917
139,1,20090429,3,2,2,2,1,4,3,2,3,1,1,1,1,1,4,1,2,2,2,1,1,4,1,4,4,NA,3,4,4,NA,NA,NA,NA,NA,NA,2,5,4,0.511206068
140,1,20090429,2,2,2,2,3,3,3,3,3,1,1,1,1,1,2,3,1,2,2,1,1,3,3,1,2,NA,2,4,4,NA,NA,NA,NA,NA,NA,1,3,4,1.82317159
141,1,20090429,1,2,1,1,4,3,3,3,4,1,2,2,1,1,4,1,NA,2,2,1,2,5,2,1,1,NA,1,4,4,NA,NA,NA,NA,NA,NA,1,4,5,1.286363716
142,1,20090429,1,2,2,2,2,4,4,2,4,1,1,1,1,1,NA,2,1,2,1,1,1,1,2,1,1,NA,1,4,4,NA,NA,NA,NA,NA,NA,2,6,4,1.313043773
143,1,20090429,3,2,2,2,3,2,3,3,2,1,1,1,2,1,NA,1,1,NA,NA,NA,NA,5,2,2,2,NA,4,4,4,NA,NA,NA,NA,NA,NA,2,6,3,1.313043773
144,1,20090429,1,2,2,1,2,2,2,2,2,1,1,1,1,1,3,2,1,2,2,1,1,5,2,1,1,NA,1,4,3,NA,NA,NA,NA,NA,NA,2,1,5,0.897544476
145,1,20090429,3,2,2,1,3,3,3,1,2,2,3,2,2,1,4,1,1,2,2,2,1,5,5,2,2,NA,2,4,4,NA,NA,NA,NA,NA,NA,1,4,4,1.286363716
146,1,20090429,1,2,2,2,2,3,3,4,4,1,1,1,1,1,4,2,1,1,1,2,1,2,NA,1,1,NA,1,4,3,NA,NA,NA,NA,NA,NA,1,1,7,0.91593989
147,1,20090429,2,2,1,1,2,2,2,2,2,2,2,1,1,2,NA,1,1,1,1,2,2,7,2,1,4,NA,3,4,4,NA,NA,NA,NA,NA,NA,1,2,7,1.481328174
148,1,20090429,3,2,1,2,4,4,4,4,3,1,1,1,1,1,NA,NA,1,1,2,1,1,5,4,1,1,NA,1,1,4,NA,NA,NA,NA,NA,NA,2,4,3,0.607403236
149,1,20090429,1,2,2,2,1,1,1,2,1,1,1,1,1,1,4,1,1,1,1,1,NA,1,5,2,1,NA,1,1,4,NA,NA,NA,NA,NA,NA,2,3,7,1.021277087
150,1,20090429,3,2,2,2,2,2,4,2,4,2,2,1,2,2,4,3,1,1,2,NA,2,5,2,2,3,NA,4,4,4,NA,NA,NA,NA,NA,NA,1,4,7,1.286363716
151,1,20090429,1,2,2,1,2,2,4,4,2,1,1,1,1,1,4,2,1,2,1,1,1,3,3,1,3,NA,3,4,4,NA,NA,NA,NA,NA,NA,1,5,3,0.925080444
152,1,20090429,2,2,2,2,2,2,2,2,1,3,3,1,3,1,2,3,1,1,1,1,1,5,1,1,4,NA,4,3,4,NA,NA,NA,NA,NA,NA,1,1,5,0.91593989
153,1,20090429,2,2,2,2,4,4,3,4,2,2,2,2,1,1,3,4,1,NA,1,1,NA,5,4,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,2,1,7,0.897544476
154,1,20090429,1,2,2,2,3,2,3,3,2,1,1,1,1,1,4,1,2,1,2,1,1,1,4,1,1,NA,1,2,3,NA,NA,NA,NA,NA,NA,2,5,5,0.511206068
155,1,20090429,3,2,2,1,4,3,3,4,3,1,2,1,1,1,3,2,1,1,1,1,2,5,4,2,1,NA,1,4,4,NA,NA,NA,NA,NA,NA,2,3,7,1.021277087
156,1,20090429,2,2,1,2,3,3,3,3,3,1,1,1,2,1,3,1,1,1,1,1,2,4,1,1,2,NA,3,4,1,NA,NA,NA,NA,NA,NA,1,4,7,1.286363716
157,1,20090429,1,2,2,2,3,3,3,1,3,1,1,1,1,1,3,1,1,1,1,2,2,1,2,1,1,NA,1,4,3,NA,NA,NA,NA,NA,NA,2,6,7,1.313043773
158,1,20090429,3,2,2,2,2,2,2,2,1,1,1,1,2,1,2,3,1,1,1,1,1,5,2,2,4,NA,3,4,4,NA,NA,NA,NA,NA,NA,2,4,5,0.607403236
159,1,20090429,1,2,2,2,2,2,2,2,2,2,3,1,1,2,3,1,1,2,2,2,1,4,2,2,2,NA,3,4,4,NA,NA,NA,NA,NA,NA,1,3,5,1.82317159
160,1,20090429,3,2,1,1,2,2,4,2,2,2,1,1,2,2,3,2,1,2,2,1,1,4,2,1,1,NA,1,1,4,NA,NA,NA,NA,NA,NA,2,5,3,0.511206068
161,1,20090429,1,2,2,2,3,3,4,3,3,2,2,1,1,1,NA,4,1,2,1,1,1,5,2,3,4,NA,4,4,4,NA,NA,NA,NA,NA,NA,1,2,7,1.481328174
162,1,20090429,2,2,2,2,2,2,2,2,3,1,1,1,1,1,3,3,1,1,1,1,NA,6,3,1,1,NA,2,4,4,NA,NA,NA,NA,NA,NA,2,3,4,1.021277087
163,1,20090429,1,2,1,1,2,3,3,2,3,4,3,2,2,2,4,2,1,2,2,2,1,4,2,1,1,NA,1,4,4,NA,NA,NA,NA,NA,NA,1,1,7,0.91593989
164,1,20090429,2,2,2,1,3,4,3,3,2,2,2,1,2,1,3,2,1,2,2,1,2,5,4,1,2,NA,3,4,4,NA,NA,NA,NA,NA,NA,1,2,7,1.481328174
165,1,20090429,2,2,2,2,3,2,3,4,3,1,2,1,1,1,2,4,1,1,2,1,2,7,4,1,1,NA,3,4,4,NA,NA,NA,NA,NA,NA,1,1,6,0.91593989
166,1,20090429,3,2,2,2,3,3,3,2,2,1,1,1,1,1,4,1,1,1,NA,1,2,4,2,1,1,NA,2,4,4,NA,NA,NA,NA,NA,NA,2,4,4,0.607403236
167,1,20090429,3,2,1,1,2,2,2,3,2,3,3,1,2,2,3,2,1,2,1,1,1,4,2,2,2,NA,1,3,4,NA,NA,NA,NA,NA,NA,1,1,7,0.91593989
168,1,20090429,2,2,2,2,3,3,3,2,3,1,2,1,1,1,4,2,1,1,1,1,2,5,2,1,1,NA,4,2,3,NA,NA,NA,NA,NA,NA,2,4,7,0.607403236
169,1,20090429,3,NA,2,2,2,1,2,2,2,1,1,1,1,1,4,3,1,1,1,1,1,5,4,2,3,NA,4,4,4,NA,NA,NA,NA,NA,NA,2,3,7,1.021277087
170,1,20090429,1,2,1,2,3,3,4,4,3,1,1,1,1,1,3,4,1,NA,1,1,1,4,3,5,2,NA,3,4,4,NA,NA,NA,NA,NA,NA,2,4,5,0.607403236
171,1,20090429,1,2,2,2,3,2,3,2,2,1,1,1,1,1,4,2,1,2,1,2,2,5,2,1,2,NA,1,4,4,NA,NA,NA,NA,NA,NA,1,5,3,0.925080444
172,1,20090429,3,2,1,1,4,4,4,4,3,1,1,1,2,1,4,2,1,1,1,1,1,1,3,1,1,NA,1,4,4,NA,NA,NA,NA,NA,NA,1,5,1,0.925080444
173,1,20090429,2,2,2,2,3,3,2,3,3,2,1,1,1,2,2,2,1,1,1,2,1,3,2,4,4,NA,1,4,4,NA,NA,NA,NA,NA,NA,1,6,3,1.174388183
174,1,20090429,3,2,2,2,2,3,2,2,3,1,1,1,1,1,NA,4,1,2,2,2,1,5,2,1,2,NA,3,4,3,NA,NA,NA,NA,NA,NA,2,3,5,1.021277087
175,1,20090429,3,2,2,2,1,2,2,2,2,2,1,1,2,2,2,4,1,1,1,1,1,4,4,3,4,NA,2,4,4,NA,NA,NA,NA,NA,NA,2,3,5,1.021277087
176,1,20090429,2,2,2,2,4,3,4,4,4,1,1,1,1,1,3,4,1,2,1,1,1,7,3,1,1,NA,1,4,1,NA,NA,NA,NA,NA,NA,2,2,6,1.439584917
177,1,20090429,2,2,1,2,1,1,1,2,1,2,2,1,1,1,3,4,1,1,1,1,NA,1,3,1,1,NA,1,4,4,NA,NA,NA,NA,NA,NA,1,2,4,1.481328174
178,1,20090429,3,2,1,2,3,3,3,2,2,2,2,1,1,1,4,1,1,2,2,1,2,1,2,1,1,NA,1,4,4,NA,NA,NA,NA,NA,NA,2,1,7,0.897544476
179,1,20090429,2,2,2,2,2,2,2,2,1,1,1,1,1,1,3,4,1,NA,1,1,NA,4,3,1,2,NA,4,4,4,NA,NA,NA,NA,NA,NA,1,3,4,1.82317159
180,1,20090429,2,2,1,1,2,2,2,2,2,1,1,1,1,1,3,4,1,1,1,1,1,5,2,1,1,NA,1,4,2,NA,NA,NA,NA,NA,NA,2,5,7,0.511206068
181,1,20090429,2,2,1,2,3,2,4,4,2,1,1,1,1,1,4,1,1,1,1,NA,NA,5,2,4,2,NA,1,2,4,NA,NA,NA,NA,NA,NA,2,4,5,0.607403236
182,1,20090429,1,2,2,2,3,3,3,3,3,1,1,1,1,1,2,3,1,1,2,2,1,6,2,1,2,NA,1,1,4,NA,NA,NA,NA,NA,NA,2,6,4,1.313043773
183,1,20090429,1,2,2,2,2,2,2,2,3,2,2,2,1,1,3,4,1,1,1,1,2,5,3,1,2,NA,2,4,4,NA,NA,NA,NA,NA,NA,1,1,7,0.91593989
184,1,20090429,2,2,1,2,3,3,3,4,3,1,1,1,1,1,4,1,1,1,1,1,NA,4,2,1,2,NA,2,4,4,NA,NA,NA,NA,NA,NA,2,4,4,0.607403236
185,1,20090429,2,2,2,2,4,3,3,3,3,1,1,1,1,1,3,NA,1,2,2,2,2,5,NA,4,4,NA,2,4,4,NA,NA,NA,NA,NA,NA,1,3,5,1.82317159
186,1,20090429,1,2,2,2,3,4,3,3,3,1,2,1,1,2,4,1,1,2,1,1,2,2,2,1,2,NA,2,3,1,NA,NA,NA,NA,NA,NA,1,5,3,0.925080444
187,1,20090429,2,2,2,1,3,3,3,4,2,1,1,1,1,1,4,1,1,1,1,1,2,1,2,3,4,NA,1,4,3,NA,NA,NA,NA,NA,NA,2,4,4,0.607403236
188,1,20090429,3,2,1,2,3,3,3,3,3,1,2,1,2,2,3,4,1,1,2,1,1,5,2,1,3,NA,3,4,4,NA,NA,NA,NA,NA,NA,1,2,7,1.481328174
189,1,20090429,2,2,2,2,1,1,1,1,2,2,2,1,4,2,4,1,1,2,2,1,2,1,2,1,3,NA,1,4,4,NA,NA,NA,NA,NA,NA,2,2,7,1.439584917
190,1,20090429,1,2,2,2,4,4,4,3,4,1,1,1,1,1,NA,1,1,2,2,2,2,4,2,1,NA,NA,1,4,4,NA,NA,NA,NA,NA,NA,2,3,5,1.021277087
191,1,20090429,2,2,2,2,2,3,3,2,3,2,1,1,2,1,NA,4,1,2,2,1,1,7,5,1,2,NA,3,4,4,NA,NA,NA,NA,NA,NA,2,5,2,0.511206068
192,1,20090429,2,2,2,2,3,3,4,3,3,1,1,1,1,1,3,3,1,2,2,1,2,4,3,1,1,NA,1,4,4,NA,NA,NA,NA,NA,NA,2,3,4,1.021277087
193,1,20090429,4,2,2,2,1,2,1,1,1,2,2,2,4,2,3,4,1,1,1,1,1,4,4,1,2,NA,3,4,4,NA,NA,NA,NA,NA,NA,1,1,7,0.91593989
194,1,20090429,1,2,2,2,2,2,2,1,2,2,3,4,4,4,2,3,1,1,2,1,1,7,5,2,2,NA,1,4,4,NA,NA,NA,NA,NA,NA,2,3,7,1.021277087
195,1,20090429,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,5,3,1,1,NA,1,1,4,NA,NA,NA,NA,NA,NA,1,2,7,1.481328174
196,1,20090429,2,2,2,2,2,2,2,2,2,1,1,1,2,1,NA,1,1,1,1,1,2,5,4,1,1,NA,1,4,1,NA,NA,NA,NA,NA,NA,2,5,5,0.511206068
197,1,20090429,1,2,1,2,4,3,3,3,2,1,1,1,1,1,3,2,1,1,1,1,2,4,2,2,1,NA,3,4,4,NA,NA,NA,NA,NA,NA,1,2,5,1.481328174
198,1,20090429,2,2,2,2,3,3,3,3,3,1,1,1,1,1,3,2,2,1,1,1,1,5,5,2,2,NA,1,4,4,NA,NA,NA,NA,NA,NA,2,1,5,0.897544476
199,1,20090429,1,2,2,2,4,3,4,4,4,1,1,1,1,1,3,2,1,2,1,1,1,1,3,1,2,NA,2,4,4,NA,NA,NA,NA,NA,NA,1,4,3,1.286363716
200,1,20090429,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,1,1,1,4,3,1,1,NA,3,4,2,NA,NA,NA,NA,NA,NA,1,6,4,1.174388183
201,1,20090429,1,2,2,2,3,3,3,3,2,2,1,1,1,1,NA,3,NA,NA,NA,NA,1,4,3,2,1,NA,1,1,4,NA,NA,NA,NA,NA,NA,2,4,4,0.607403236
202,1,20090429,2,2,2,2,2,3,4,3,3,1,1,1,1,1,3,2,1,1,2,1,2,4,3,1,1,NA,1,4,4,NA,NA,NA,NA,NA,NA,1,5,5,0.925080444
203,1,20090429,2,2,2,2,2,2,2,2,2,1,1,2,1,1,4,1,1,1,1,2,2,4,4,3,1,NA,3,4,4,NA,NA,NA,NA,NA,NA,2,1,5,0.897544476
204,1,20090429,2,2,2,2,2,2,2,1,3,2,2,2,3,1,3,2,1,2,2,1,1,6,2,1,2,NA,4,4,1,NA,NA,NA,NA,NA,NA,2,4,6,0.607403236
205,1,20090429,2,2,2,2,3,3,3,3,3,2,1,1,2,1,4,1,1,2,2,NA,NA,4,2,1,1,NA,4,4,4,NA,NA,NA,NA,NA,NA,2,3,5,1.021277087
206,1,20090429,3,2,2,1,1,2,3,3,3,1,1,2,1,2,2,5,1,1,1,1,2,5,NA,1,2,NA,1,4,4,NA,NA,NA,NA,NA,NA,2,4,5,0.607403236
207,1,20090429,1,2,1,2,1,3,3,1,2,1,1,1,2,1,NA,1,1,1,1,1,NA,4,3,1,1,NA,1,3,4,NA,NA,NA,NA,NA,NA,2,6,3,1.313043773
208,1,20090429,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,4,1,2,1,1,2,1,2,4,1,NA,1,4,4,NA,NA,NA,NA,NA,NA,2,3,5,1.021277087
209,1,20090429,2,2,2,1,4,4,4,4,3,1,1,1,1,1,3,4,1,1,1,1,2,1,2,1,1,NA,4,4,4,NA,NA,NA,NA,NA,NA,1,5,4,0.925080444
210,1,20090429,3,2,2,1,1,1,2,2,2,1,1,1,1,1,4,3,1,1,1,1,1,1,5,1,1,NA,1,4,1,NA,NA,NA,NA,NA,NA,2,4,7,0.607403236
211,1,20090429,3,2,2,2,4,4,4,4,4,1,1,1,1,1,4,3,1,1,1,2,NA,4,2,1,2,NA,3,4,4,NA,NA,NA,NA,NA,NA,2,4,5,0.607403236
212,1,20090429,1,2,2,2,4,4,4,4,4,1,1,1,1,1,4,2,1,1,1,NA,1,1,3,1,3,NA,2,4,4,NA,NA,NA,NA,NA,NA,2,5,7,0.511206068
213,1,20090429,1,2,2,2,3,4,3,4,4,1,1,1,1,1,4,1,1,2,2,2,1,6,2,1,1,NA,1,4,4,NA,NA,NA,NA,NA,NA,2,6,6,1.313043773
214,1,20090429,2,NA,2,2,3,3,3,3,4,1,1,1,1,1,4,2,1,2,2,1,1,5,4,4,2,NA,4,4,2,NA,NA,NA,NA,NA,NA,2,4,3,0.607403236
215,1,20090429,2,2,1,2,2,3,4,2,4,2,2,1,2,2,3,3,1,NA,1,1,2,5,2,2,3,NA,2,4,4,NA,NA,NA,NA,NA,NA,2,5,5,0.511206068
216,1,20090429,3,2,2,2,4,3,4,4,4,3,2,1,2,1,4,1,2,2,2,2,2,1,3,2,1,NA,2,4,4,NA,NA,NA,NA,NA,NA,2,6,2,1.313043773
217,1,20090429,2,2,2,2,2,2,2,2,2,1,1,1,1,1,4,1,1,1,1,1,2,1,4,1,1,NA,1,1,4,NA,NA,NA,NA,NA,NA,2,4,5,0.607403236
218,1,20090429,2,2,2,2,3,2,2,3,3,1,1,1,2,1,3,3,1,2,1,1,1,5,4,1,1,NA,1,4,4,NA,NA,NA,NA,NA,NA,2,3,5,1.021277087
219,1,20090430,1,2,2,2,1,3,3,1,3,1,1,1,1,1,3,1,1,1,1,1,2,7,2,1,1,NA,1,4,1,NA,NA,NA,NA,NA,NA,1,6,4,1.174388183
220,1,20090430,2,2,2,2,4,3,4,4,3,1,1,1,1,1,3,3,1,1,2,2,2,4,3,5,5,NA,1,4,1,NA,NA,NA,NA,NA,NA,2,5,6,0.511206068
221,1,20090430,2,2,2,2,3,2,2,2,2,2,1,1,1,1,NA,4,1,1,NA,1,NA,5,3,2,2,NA,3,4,4,NA,NA,NA,NA,NA,NA,2,6,2,1.313043773
222,1,20090430,1,2,2,2,3,3,3,2,2,2,2,1,1,1,4,4,1,2,2,1,1,4,5,4,2,NA,1,4,4,NA,NA,NA,NA,NA,NA,1,6,3,1.174388183
223,1,20090430,1,2,2,2,2,3,3,2,3,2,2,1,1,2,4,1,1,NA,NA,NA,NA,NA,4,2,2,NA,1,4,4,NA,NA,NA,NA,NA,NA,2,3,7,1.021277087
224,1,20090430,1,2,2,2,4,3,3,3,3,1,1,1,1,1,4,NA,1,2,2,1,2,4,2,1,1,NA,1,4,4,NA,NA,NA,NA,NA,NA,2,2,6,1.439584917
225,1,20090430,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,3,1,2,2,1,1,5,2,1,2,NA,3,4,4,NA,NA,NA,NA,NA,NA,1,1,6,0.91593989
226,1,20090430,2,2,2,2,2,2,2,2,2,1,1,1,1,1,3,3,1,2,1,1,2,5,2,3,3,NA,3,4,4,NA,NA,NA,NA,NA,NA,2,4,3,0.607403236
227,1,20090430,3,2,2,2,2,2,3,3,4,2,1,1,1,1,2,4,1,2,1,NA,2,5,3,3,3,NA,1,4,3,NA,NA,NA,NA,NA,NA,1,2,7,1.481328174
228,1,20090430,1,2,2,2,3,3,3,1,4,1,1,1,1,1,2,4,2,1,NA,NA,NA,1,2,3,3,NA,1,4,4,NA,NA,NA,NA,NA,NA,1,6,3,1.174388183
229,1,20090430,2,2,2,2,3,3,2,2,3,2,2,2,2,2,2,2,1,1,1,1,2,5,3,2,2,NA,2,4,4,NA,NA,NA,NA,NA,NA,2,2,7,1.439584917
230,1,20090430,1,2,2,2,4,4,4,4,4,1,1,1,1,1,4,NA,1,1,1,1,1,7,3,3,1,NA,3,4,4,NA,NA,NA,NA,NA,NA,1,4,4,1.286363716
231,1,20090430,1,2,1,2,2,1,2,3,3,2,2,1,1,2,4,1,1,2,2,1,2,1,2,3,2,NA,4,4,4,NA,NA,NA,NA,NA,NA,1,6,NA,1.174388183
232,1,20090430,3,2,2,2,3,3,3,3,3,1,1,1,1,1,NA,NA,1,1,1,1,1,7,3,1,4,NA,3,4,4,NA,NA,NA,NA,NA,NA,2,6,3,1.313043773
233,1,20090430,1,2,2,2,3,2,3,3,3,1,1,2,2,1,3,2,1,2,2,1,2,5,2,2,4,NA,2,4,4,NA,NA,NA,NA,NA,NA,1,6,5,1.174388183
234,1,20090430,1,2,2,2,3,3,3,4,3,1,1,1,1,1,3,2,1,1,1,1,1,4,2,2,4,NA,4,4,4,NA,NA,NA,NA,NA,NA,1,3,7,1.82317159
235,1,20090430,2,2,2,2,2,2,2,2,2,1,1,1,1,1,3,4,1,1,1,NA,1,5,3,5,1,NA,1,4,4,NA,NA,NA,NA,NA,NA,1,2,5,1.481328174
236,1,20090430,2,2,2,2,2,1,2,3,1,1,1,1,1,1,3,4,1,1,1,2,2,4,2,1,2,NA,1,4,4,NA,NA,NA,NA,NA,NA,1,3,5,1.82317159
237,1,20090430,2,2,1,2,2,3,3,3,2,1,2,1,2,1,NA,4,1,2,2,1,1,4,4,3,4,NA,1,4,4,NA,NA,NA,NA,NA,NA,1,4,3,1.286363716
238,1,20090430,3,2,1,2,1,3,3,4,3,2,1,2,1,1,3,NA,1,NA,NA,2,2,5,2,1,3,NA,3,4,4,NA,NA,NA,NA,NA,NA,2,5,2,0.511206068
239,1,20090430,3,2,2,2,4,4,3,3,4,1,2,1,2,1,3,3,1,1,1,1,NA,5,4,1,1,NA,1,4,4,NA,NA,NA,NA,NA,NA,1,4,5,1.286363716
240,1,20090430,1,2,2,2,4,4,4,4,4,1,1,1,1,1,4,1,1,1,1,1,2,1,1,2,2,NA,1,4,4,NA,NA,NA,NA,NA,NA,1,5,7,0.925080444
241,1,20090430,1,2,2,2,2,2,3,4,2,1,2,1,2,1,2,2,1,2,1,1,1,2,4,1,1,NA,1,4,1,NA,NA,NA,NA,NA,NA,1,5,6,0.925080444
242,1,20090430,2,2,2,2,3,3,3,3,3,2,2,1,1,1,3,3,1,2,1,1,1,5,2,2,2,NA,2,4,2,NA,NA,NA,NA,NA,NA,1,1,7,0.91593989
243,1,20090430,1,2,1,2,3,3,4,3,3,1,1,1,1,1,3,4,1,1,2,1,1,7,4,2,1,NA,2,3,4,NA,NA,NA,NA,NA,NA,1,2,7,1.481328174
244,1,20090430,2,2,2,2,2,2,2,2,2,1,1,1,1,1,3,3,1,1,1,1,2,4,2,1,1,NA,1,4,3,NA,NA,NA,NA,NA,NA,2,2,5,1.439584917
245,1,20090430,2,2,1,2,3,2,3,1,4,1,2,1,1,1,3,2,2,1,1,1,2,5,4,1,2,NA,1,2,4,NA,NA,NA,NA,NA,NA,1,5,4,0.925080444
246,1,20090430,2,2,2,2,4,4,3,4,3,1,1,1,1,1,4,1,NA,NA,NA,2,NA,7,3,5,5,NA,1,4,4,NA,NA,NA,NA,NA,NA,2,5,NA,0.511206068
247,1,20090430,2,2,2,2,2,2,3,2,1,1,2,2,1,2,2,3,1,2,1,1,1,6,2,1,1,NA,1,4,2,NA,NA,NA,NA,NA,NA,2,5,4,0.511206068
248,1,20090430,1,2,2,2,3,3,3,1,3,1,1,1,3,1,3,2,1,1,1,1,2,5,2,NA,2,NA,1,4,4,NA,NA,NA,NA,NA,NA,1,6,7,1.174388183
249,1,20090430,1,2,2,2,1,1,2,2,2,1,2,2,1,1,2,2,1,1,1,1,2,5,2,2,2,NA,2,4,4,NA,NA,NA,NA,NA,NA,1,2,5,1.481328174
250,1,20090430,3,2,2,2,4,3,2,2,2,1,1,1,2,1,3,1,1,2,1,1,2,6,2,1,1,NA,1,4,4,NA,NA,NA,NA,NA,NA,2,4,5,0.607403236
251,1,20090430,3,2,2,1,3,3,2,2,2,1,1,2,2,1,3,3,1,2,1,1,1,5,4,1,3,NA,1,4,4,NA,NA,NA,NA,NA,NA,2,2,5,1.439584917
252,1,20090430,3,2,1,1,2,2,3,4,2,1,1,1,1,1,NA,1,1,1,1,2,2,4,1,1,1,NA,2,4,4,NA,NA,NA,NA,NA,NA,1,4,7,1.286363716
253,1,20090430,3,2,2,2,2,1,2,2,2,1,2,2,2,1,3,3,1,1,1,1,2,5,2,2,2,NA,3,4,4,NA,NA,NA,NA,NA,NA,2,3,5,1.021277087
254,1,20090430,2,2,2,1,1,3,2,2,3,1,1,1,1,1,4,1,1,1,1,1,2,4,2,1,1,NA,1,4,1,NA,NA,NA,NA,NA,NA,2,4,6,0.607403236
255,1,20090430,3,2,2,1,4,4,4,4,4,1,1,1,1,1,4,1,1,2,2,2,2,6,1,5,NA,NA,1,4,4,NA,NA,NA,NA,NA,NA,2,6,7,1.313043773
256,1,20090430,3,2,2,2,3,2,4,2,2,1,2,2,2,2,2,2,1,1,1,2,2,5,2,5,5,NA,1,4,4,NA,NA,NA,NA,NA,NA,2,3,6,1.021277087
257,1,20090430,2,2,2,2,3,1,2,2,2,2,2,1,2,2,3,2,1,2,2,NA,2,4,3,2,2,NA,3,4,4,NA,NA,NA,NA,NA,NA,1,4,5,1.286363716
258,1,20090430,1,2,2,2,2,4,3,1,3,4,1,1,1,1,NA,NA,1,1,1,1,1,7,3,5,4,NA,1,4,4,NA,NA,NA,NA,NA,NA,1,5,4,0.925080444
259,1,20090430,2,2,2,2,3,3,3,3,3,1,1,1,1,1,3,5,1,2,1,2,2,1,2,2,4,NA,2,4,4,NA,NA,NA,NA,NA,NA,1,4,7,1.286363716
260,1,20090430,2,2,2,2,2,2,1,1,2,2,3,2,2,1,3,7,1,1,1,1,2,7,5,5,5,NA,3,4,2,NA,NA,NA,NA,NA,NA,2,4,3,0.607403236
261,1,20090430,2,2,2,2,4,3,3,3,2,1,1,1,1,1,4,2,1,1,1,1,1,4,3,1,3,NA,1,4,4,NA,NA,NA,NA,NA,NA,1,4,7,1.286363716
262,1,20090430,2,2,1,1,4,4,4,3,4,1,1,1,1,1,NA,3,1,NA,NA,1,NA,5,NA,4,1,NA,1,1,4,NA,NA,NA,NA,NA,NA,2,6,2,1.313043773
263,1,20090430,2,2,2,2,4,3,4,4,4,1,1,1,1,1,2,3,1,2,2,1,1,5,3,2,1,NA,2,3,4,NA,NA,NA,NA,NA,NA,2,2,5,1.439584917
264,1,20090430,3,2,1,2,3,3,3,3,3,3,3,1,3,2,4,1,1,1,1,1,1,5,1,2,2,NA,2,2,4,NA,NA,NA,NA,NA,NA,1,6,6,1.174388183
265,1,20090430,2,2,1,2,2,3,2,2,2,2,2,1,2,2,NA,4,1,1,1,1,2,7,3,1,1,NA,1,4,1,NA,NA,NA,NA,NA,NA,2,2,7,1.439584917
266,1,20090430,2,2,2,2,4,3,2,2,2,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,1,1,5,5,NA,1,4,4,NA,NA,NA,NA,NA,NA,1,6,1,1.174388183
267,1,20090430,1,2,2,2,3,3,3,3,3,1,1,1,1,1,4,2,1,1,1,1,2,5,3,1,4,NA,4,4,4,NA,NA,NA,NA,NA,NA,2,4,5,0.607403236
268,1,20090430,3,2,2,2,3,2,2,1,2,4,2,1,2,2,2,7,1,2,1,1,2,5,4,2,3,NA,2,4,4,NA,NA,NA,NA,NA,NA,2,6,3,1.313043773
269,1,20090430,2,2,1,2,2,1,2,2,2,1,1,1,1,1,2,2,2,1,1,2,2,5,2,1,1,NA,4,4,4,NA,NA,NA,NA,NA,NA,1,4,3,1.286363716
270,1,20090430,2,2,1,1,2,2,2,3,3,1,1,1,1,1,4,1,1,1,1,1,1,4,4,1,2,NA,1,4,1,NA,NA,NA,NA,NA,NA,1,5,3,0.925080444
271,1,20090430,4,1,1,1,2,3,2,3,2,3,1,1,1,1,4,3,1,2,1,2,1,5,5,1,3,NA,1,4,4,NA,NA,NA,NA,NA,NA,2,5,2,0.511206068
